datetime,daily_kwh,avg_voltage,avg_intensity,kitchen_kwh,laundry_kwh,other_kwh,day_of_week,month,is_weekend,rolling_3day_avg,lag_1,is_holiday
2007-07-14,21.4695,241.29188194444444,3.8940277777777776,3775.0,1968.0,6604.0,5,7,1,17.511855555555556,13.239700000000001,1
2007-07-15,15.283733333333334,240.5965496183206,3.0916030534351147,862.0,632.0,5585.0,6,7,1,16.66431111111111,21.4695,0
2007-07-16,14.2279,236.5072361111111,2.6605555555555553,830.0,695.0,4176.0,0,7,0,16.99371111111111,15.283733333333334,0
2007-07-17,11.993866666666667,234.74125694444442,2.27625,848.0,694.0,3335.0,1,7,0,13.835166666666666,14.2279,0
2007-07-18,12.618033333333333,231.08822916666665,2.3868055555555556,909.0,671.0,4628.0,2,7,0,12.946599999999998,11.993866666666667,0
2007-07-19,11.2981,234.26186111111113,2.1438888888888887,1068.0,703.0,3130.0,3,7,0,11.969999999999999,12.618033333333333,0
2007-07-20,18.507033333333332,235.56890277777777,3.451666666666666,2111.0,2418.0,4765.0,4,7,0,14.141055555555553,11.2981,0
2007-07-21,17.6708,234.25662499999999,3.291527777777778,428.0,512.0,7756.0,5,7,1,15.82531111111111,18.507033333333332,0
2007-07-22,22.929566666666666,235.96373175816538,4.226546212647672,7091.0,2136.0,5563.0,6,7,1,19.702466666666666,17.6708,0
2007-07-23,16.516966666666665,234.50086805555554,3.075972222222222,1747.0,1288.0,3847.0,0,7,0,19.039111111111108,22.929566666666666,0
2007-07-24,13.754733333333334,235.36304166666667,2.550972222222222,0.0,1607.0,5599.0,1,7,0,17.733755555555554,16.516966666666665,0
2007-07-25,7.876,235.6410486111111,1.4793055555555554,0.0,151.0,2333.0,2,7,0,12.715899999999998,13.754733333333334,0
2007-07-26,15.408333333333333,234.94372222222225,2.8381944444444445,975.0,3633.0,4346.0,3,7,0,12.346355555555554,7.876,0
2007-07-27,20.0419,235.55368055555556,3.6233333333333335,1837.0,49.0,7157.0,4,7,0,14.442077777777776,15.408333333333333,0
2007-07-28,27.031033333333333,235.5072361111111,4.941666666666666,907.0,10265.0,6559.0,5,7,1,20.827088888888888,20.0419,0
2007-07-29,5.351933333333333,235.71203472222223,1.0334722222222223,0.0,0.0,1288.0,6,7,1,17.474955555555553,27.031033333333333,0
2007-07-30,7.780266666666667,235.5302291666667,1.4672222222222224,0.0,0.0,2528.0,0,7,0,13.387744444444442,5.351933333333333,0
2007-07-31,13.538866666666667,234.9148125,2.5025,3277.0,0.0,3575.0,1,7,0,8.890355555555555,7.780266666666667,0
2007-08-01,17.6723,235.00917547568713,3.253417899929528,1583.0,0.0,9812.0,2,8,0,12.997144444444444,13.538866666666667,0
2007-08-02,16.990266666666667,234.85659027777777,3.087083333333333,482.0,0.0,6869.0,3,8,0,16.06714444444444,17.6723,0
2007-08-03,17.722733333333334,234.4856041666667,3.2072222222222218,958.0,0.0,9139.0,4,8,0,17.461766666666666,16.990266666666667,0
2007-08-04,19.083166666666667,235.25722222222223,3.4523611111111108,552.0,398.0,7966.0,5,8,1,17.932055555555554,17.722733333333334,0
2007-08-05,13.1183,235.11527083333334,2.4368055555555554,169.0,0.0,6647.0,6,8,1,16.6414,19.083166666666667,0
2007-08-06,18.162,234.70274305555557,3.3170833333333336,1096.0,0.0,7985.0,0,8,0,16.78782222222222,13.1183,0
2007-08-07,24.726333333333333,234.55388194444447,4.425972222222222,437.0,2168.0,9042.0,1,8,0,18.668877777777777,18.162,0
2007-08-08,18.758033333333334,234.512375,3.3805555555555555,1055.0,1111.0,9660.0,2,8,0,20.54878888888889,24.726333333333333,0
2007-08-09,17.861333333333334,234.21438888888886,3.272361111111111,182.0,4515.0,6646.0,3,8,0,20.448566666666668,18.758033333333334,0
2007-08-10,17.1335,234.48881250000002,3.1297222222222225,336.0,2651.0,8287.0,4,8,0,17.91762222222222,17.861333333333334,0
2007-08-11,18.194166666666668,234.98018055555556,3.2856944444444443,1180.0,910.0,10339.0,5,8,1,17.72966666666667,17.1335,0
2007-08-12,20.6984,235.6648541666667,3.742777777777778,1123.0,1156.0,8582.0,6,8,1,18.675355555555555,18.194166666666668,0
2007-08-13,19.216866666666668,235.21656944444445,3.44875,93.0,476.0,11101.0,0,8,0,19.369811111111115,20.6984,0
2007-08-14,15.6865,237.07638888888889,2.8541666666666665,951.0,685.0,6256.0,1,8,0,18.53392222222222,19.216866666666668,0
2007-08-15,19.864333333333335,239.99340972222222,3.5420833333333337,338.0,508.0,9787.0,2,8,0,18.2559,15.6865,1
2007-08-16,15.974933333333333,239.73765972222222,2.843888888888889,962.0,0.0,7476.0,3,8,0,17.175255555555555,19.864333333333335,0
2007-08-17,16.831533333333333,240.4940486111111,2.9815277777777776,244.0,0.0,7769.0,4,8,0,17.556933333333333,15.974933333333333,0
2007-08-18,5.799333333333333,241.27963194444445,1.0788888888888888,0.0,0.0,1830.0,5,8,1,12.8686,16.831533333333333,0
2007-08-19,23.7049,239.9536666666667,4.2619444444444445,1025.0,8912.0,5989.0,6,8,1,15.445255555555555,5.799333333333333,0
2007-08-20,22.314033333333334,241.30069444444445,3.9633333333333334,1032.0,6965.0,7383.0,0,8,0,17.272755555555555,23.7049,0
2007-08-21,10.709266666666666,240.57305555555556,1.961111111111111,0.0,38.0,3296.0,1,8,0,18.9094,22.314033333333334,0
2007-08-22,20.163466666666668,240.81731944444445,3.57125,3048.0,1836.0,7241.0,2,8,0,17.728922222222224,10.709266666666666,0
2007-08-23,18.538533333333334,240.64730555555556,3.330277777777778,2502.0,259.0,5342.0,3,8,0,16.470422222222222,20.163466666666668,0
2007-08-24,27.603566666666666,240.49464211257816,4.938568450312718,1891.0,3782.0,9944.0,4,8,0,22.101855555555556,18.538533333333334,0
2007-08-25,19.181333333333335,239.8598263888889,3.55375,4149.0,2191.0,5678.0,5,8,1,21.774477777777776,27.603566666666666,0
2007-08-26,21.9151,239.95091666666667,4.012638888888889,1541.0,3645.0,5658.0,6,8,1,22.900000000000002,19.181333333333335,0
2007-08-27,20.1955,239.92358333333334,3.6912499999999997,2305.0,1229.0,6344.0,0,8,0,20.430644444444443,21.9151,0
2007-08-28,16.616733333333332,239.54987500000001,2.996111111111111,1038.0,2468.0,5483.0,1,8,0,19.575777777777777,20.1955,0
2007-08-29,12.466533333333333,240.74499305555554,2.279583333333333,957.0,562.0,4932.0,2,8,0,16.426255555555556,16.616733333333332,0
2007-08-30,20.040966666666666,240.57317361111112,3.6043055555555554,3822.0,2580.0,4221.0,3,8,0,16.374744444444442,12.466533333333333,0
2007-08-31,21.330366666666666,239.98570138888888,3.788472222222222,1200.0,666.0,8738.0,4,8,0,17.945955555555553,20.040966666666666,0
2007-09-01,28.3581,239.35574305555556,5.065416666666667,2497.0,569.0,9733.0,5,9,1,23.243144444444443,21.330366666666666,0
2007-09-02,27.7078,240.04533333333336,5.017222222222222,3613.0,1617.0,8806.0,6,9,1,25.798755555555555,28.3581,0
2007-09-03,17.315366666666666,239.62034722222222,3.1306944444444444,621.0,2515.0,5323.0,0,9,0,24.460422222222224,27.7078,0
2007-09-04,26.415733333333332,239.65966666666665,4.755972222222223,2928.0,3501.0,9821.0,1,9,0,23.812966666666664,17.315366666666666,0
2007-09-05,20.60953333333333,239.1481597222222,3.697638888888889,0.0,4144.0,6705.0,2,9,0,21.446877777777775,26.415733333333332,0
2007-09-06,15.024566666666667,239.3400486111111,2.752222222222222,0.0,3888.0,3461.0,3,9,0,20.68327777777778,20.60953333333333,0
2007-09-07,22.274933333333333,239.0317013888889,4.007222222222222,3632.0,551.0,9388.0,4,9,0,19.30301111111111,15.024566666666667,0
2007-09-08,24.495866666666668,239.73044444444446,4.391944444444444,3339.0,1801.0,9164.0,5,9,1,20.598455555555557,22.274933333333333,0
2007-09-09,27.9917,238.92214583333333,5.054027777777778,2184.0,4438.0,9233.0,6,9,1,24.920833333333334,24.495866666666668,0
2007-09-10,18.622933333333332,239.3886597222222,3.36375,935.0,595.0,5613.0,0,9,0,23.703500000000002,27.9917,0
2007-09-11,16.392866666666666,240.07199305555554,2.9520833333333334,943.0,550.0,5792.0,1,9,0,21.002499999999998,18.622933333333332,0
2007-09-12,21.462733333333333,240.01505555555556,3.86,0.0,3217.0,7755.0,2,9,0,18.826177777777776,16.392866666666666,0
2007-09-13,19.106366666666666,239.3098333333333,3.4644444444444447,1175.0,2523.0,3853.0,3,9,0,18.98732222222222,21.462733333333333,0
2007-09-14,18.9245,239.30189583333333,3.444722222222222,901.0,676.0,5804.0,4,9,0,19.8312,19.106366666666666,0
2007-09-15,18.2552,240.00197222222224,3.278194444444445,0.0,1449.0,6464.0,5,9,1,18.762022222222225,18.9245,0
2007-09-16,27.537066666666668,239.56046527777778,4.96625,3118.0,3064.0,9310.0,6,9,1,21.572255555555554,18.2552,0
2007-09-17,24.3531,239.21479861111112,4.413472222222222,6651.0,926.0,6279.0,0,9,0,23.381788888888888,27.537066666666668,0
2007-09-18,19.458666666666666,238.26067361111112,3.5127777777777776,1888.0,2029.0,5425.0,1,9,0,23.782944444444443,24.3531,0
2007-09-19,21.644733333333335,240.30520833333333,3.8833333333333333,0.0,2743.0,7937.0,2,9,0,21.818833333333334,19.458666666666666,0
2007-09-20,20.925533333333334,239.71498611111113,3.720972222222222,1056.0,489.0,9996.0,3,9,0,20.67631111111111,21.644733333333335,0
2007-09-21,20.646333333333335,239.38146527777778,3.732638888888889,3130.0,2745.0,6316.0,4,9,0,21.0722,20.925533333333334,0
2007-09-22,19.602866666666667,239.48303472222221,3.515138888888889,944.0,1311.0,7688.0,5,9,1,20.39157777777778,20.646333333333335,0
2007-09-23,23.632833333333334,239.50043055555554,4.28,2831.0,1929.0,7382.0,6,9,1,21.294011111111114,19.602866666666667,0
2007-09-24,22.5755,238.60060416666667,4.078749999999999,929.0,3935.0,7955.0,0,9,0,21.93706666666667,23.632833333333334,0
2007-09-25,29.4057,238.0996111111111,5.206388888888889,916.0,2253.0,9820.0,1,9,0,25.20467777777778,22.5755,0
2007-09-26,30.371066666666668,239.42456884561892,5.3770514603616135,1058.0,9415.0,5661.0,2,9,0,27.450755555555556,29.4057,0
2007-09-27,23.21,239.56705555555556,4.0777777777777775,1066.0,643.0,7324.0,3,9,0,27.662255555555557,30.371066666666668,0
2007-09-28,28.0083,239.46243055555558,4.994166666666667,996.0,3722.0,9952.0,4,9,0,27.19645555555556,23.21,0
2007-09-29,38.27536666666666,239.1401111111111,6.7931944444444445,4085.0,7457.0,8190.0,5,9,1,29.83122222222222,28.0083,0
2007-09-30,25.2715,240.0647847222222,4.452500000000001,1405.0,582.0,10225.0,6,9,1,30.518388888888882,38.27536666666666,0
2007-10-01,28.682033333333333,239.23991666666666,5.0737499999999995,1507.0,6622.0,5960.0,0,10,0,30.742966666666664,25.2715,0
2007-10-02,36.647733333333335,238.49379166666665,6.474027777777778,508.0,8022.0,12815.0,1,10,0,30.200422222222226,28.682033333333333,0
2007-10-03,21.3409,239.26106944444444,3.8,979.0,5024.0,3692.0,2,10,0,28.89022222222222,36.647733333333335,0
2007-10-04,25.30763333333333,239.2050763888889,4.454583333333334,2400.0,444.0,9710.0,3,10,0,27.765422222222224,21.3409,0
2007-10-05,23.234866666666665,238.8271111111111,4.089722222222222,0.0,351.0,9425.0,4,10,0,23.294466666666665,25.30763333333333,0
2007-10-06,29.270666666666667,238.38071527777777,5.167638888888889,4840.0,347.0,9666.0,5,10,1,25.93772222222222,23.234866666666665,0
2007-10-07,35.1019,238.8262777777778,6.207916666666667,2498.0,8255.0,10886.0,6,10,1,29.202477777777776,29.270666666666667,0
2007-10-08,18.254033333333332,239.09654861111113,3.2311111111111113,0.0,420.0,5082.0,0,10,0,27.542199999999998,35.1019,0
2007-10-09,28.130966666666666,238.87914583333333,4.9823611111111115,2034.0,2147.0,9290.0,1,10,0,27.1623,18.254033333333332,0
2007-10-10,19.449533333333335,239.4211597222222,3.4886111111111116,1863.0,2117.0,3345.0,2,10,0,21.944844444444442,28.130966666666666,0
2007-10-11,28.8741,238.4441527777778,5.1090277777777775,2630.0,414.0,7806.0,3,10,0,25.484866666666665,19.449533333333335,0
2007-10-12,31.9084,238.48131250000003,5.667083333333333,1020.0,5028.0,11659.0,4,10,0,26.74401111111111,28.8741,0
2007-10-13,32.11213333333333,238.76540972222222,5.700694444444444,969.0,3799.0,8463.0,5,10,1,30.964877777777776,31.9084,0
2007-10-14,34.3542,239.1010347222222,6.078749999999999,2930.0,7494.0,7126.0,6,10,1,32.791577777777775,32.11213333333333,0
2007-10-15,21.1055,239.29270833333334,3.7219444444444445,1061.0,339.0,7654.0,0,10,0,29.19061111111111,34.3542,0
2007-10-16,32.7407,238.86261805555554,5.823194444444444,0.0,7871.0,9876.0,1,10,0,29.400133333333333,21.1055,0
2007-10-17,26.282166666666665,239.19213194444444,4.6369444444444445,1065.0,453.0,8968.0,2,10,0,26.709455555555554,32.7407,0
2007-10-18,25.308833333333332,239.80028472222222,4.43375,1162.0,317.0,9864.0,3,10,0,28.110566666666667,26.282166666666665,0
2007-10-19,34.7608,239.65217361111112,6.103194444444445,1299.0,3124.0,11648.0,4,10,0,28.783933333333334,25.308833333333332,0
2007-10-20,27.670766666666665,241.82481944444444,4.814722222222222,2363.0,296.0,13225.0,5,10,1,29.246799999999997,34.7608,0
2007-10-21,32.36566666666667,241.49074305555555,5.701666666666666,3712.0,4357.0,7313.0,6,10,1,31.59907777777778,27.670766666666665,0
2007-10-22,27.548266666666667,240.54540277777778,4.805833333333333,0.0,299.0,13027.0,0,10,0,29.194900000000004,32.36566666666667,0
2007-10-23,32.577466666666666,241.2318567454798,5.712100139082058,1067.0,5186.0,10680.0,1,10,0,30.83046666666667,27.548266666666667,0
2007-10-24,31.093933333333332,240.80827083333332,5.473194444444444,4459.0,364.0,9115.0,2,10,0,30.40655555555556,32.577466666666666,0
2007-10-25,30.898633333333333,240.47263194444446,5.413611111111111,1478.0,2433.0,7385.0,3,10,0,31.523344444444447,31.093933333333332,0
2007-10-26,23.959466666666668,240.68085416666665,4.365833333333334,0.0,348.0,5766.0,4,10,0,28.650677777777783,30.898633333333333,0
2007-10-27,29.761466666666667,240.20120833333334,5.309166666666666,1374.0,4856.0,8949.0,5,10,1,28.20652222222223,23.959466666666668,0
2007-10-28,8.535966666666667,240.86605555555556,1.485277777777778,0.0,283.0,1765.0,6,10,1,20.752300000000005,29.761466666666667,0
2007-10-29,9.090466666666666,241.19330555555555,1.5744444444444443,0.0,269.0,2749.0,0,10,0,15.795966666666672,8.535966666666667,0
2007-10-30,13.5168,240.62592361111112,2.3513888888888888,0.0,1935.0,4256.0,1,10,0,10.381077777777783,9.090466666666666,0
2007-10-31,21.386833333333332,240.33897916666666,3.7423611111111112,0.0,4700.0,8915.0,2,10,0,14.664700000000003,13.5168,0
2007-11-01,8.270266666666666,240.93840277777778,1.4359722222222224,0.0,293.0,1991.0,3,11,0,14.391300000000003,21.386833333333332,1
2007-11-02,24.060033333333333,239.3489861111111,4.202638888888889,1346.0,2115.0,12245.0,4,11,0,17.905711111111113,8.270266666666666,0
2007-11-03,8.209166666666667,240.19050694444445,1.4343055555555557,0.0,282.0,1936.0,5,11,1,13.513155555555562,24.060033333333333,0
2007-11-04,24.761433333333333,240.20552083333334,4.384027777777778,0.0,4387.0,7068.0,6,11,1,19.010211111111115,8.209166666666667,0
2007-11-05,25.009866666666667,239.65911111111112,4.39625,1265.0,397.0,6583.0,0,11,0,19.326822222222226,24.761433333333333,0
2007-11-06,34.7063,238.70195833333335,6.149861111111111,1105.0,5515.0,10690.0,1,11,0,28.159200000000002,25.009866666666667,0
2007-11-07,30.745966666666668,239.5649097222222,5.481111111111111,5042.0,301.0,6374.0,2,11,0,30.15404444444445,34.7063,0
2007-11-08,25.017666666666667,240.75264583333333,4.435,1715.0,314.0,6500.0,3,11,0,30.15664444444445,30.745966666666668,0
2007-11-09,36.1871,238.71543749999998,6.367222222222222,0.0,4573.0,15375.0,4,11,0,30.65024444444445,25.017666666666667,0
2007-11-10,43.526666666666664,239.11040972222222,7.706944444444445,3697.0,304.0,13767.0,5,11,1,34.91047777777778,36.1871,0
2007-11-11,31.452066666666667,240.26026388888891,5.540555555555556,3445.0,320.0,6024.0,6,11,1,37.05527777777778,43.526666666666664,1
2007-11-12,35.935766666666666,239.82559027777776,6.271944444444444,1018.0,4165.0,13281.0,0,11,0,36.9715,31.452066666666667,0
2007-11-13,36.90663333333333,241.12297916666668,6.4534722222222225,978.0,4933.0,11076.0,1,11,0,34.76482222222222,35.935766666666666,0
2007-11-14,34.13323333333334,239.9460277777778,5.9406944444444445,1055.0,295.0,16345.0,2,11,0,35.658544444444445,36.90663333333333,0
2007-11-15,24.866466666666668,239.98499305555558,4.396388888888889,1606.0,571.0,7503.0,3,11,0,31.968777777777785,34.13323333333334,0
2007-11-16,38.4959,240.9835138888889,6.718055555555556,1991.0,4660.0,13564.0,4,11,0,32.498533333333334,24.866466666666668,0
2007-11-17,43.50156666666667,240.6034236111111,7.598888888888888,2588.0,2199.0,14990.0,5,11,1,35.62131111111111,38.4959,0
2007-11-18,36.39763333333333,242.26045833333333,6.3476388888888895,5201.0,2097.0,7066.0,6,11,1,39.46503333333334,43.50156666666667,0
2007-11-19,28.727566666666668,242.76635416666664,5.00625,1089.0,253.0,10750.0,0,11,0,36.20892222222222,36.39763333333333,0
2007-11-20,34.930933333333336,241.33882638888886,6.090416666666667,1015.0,3954.0,11026.0,1,11,0,33.35204444444445,28.727566666666668,0
2007-11-21,29.197266666666668,241.4967616400278,5.114940931202224,1139.0,549.0,9455.0,2,11,0,30.951922222222226,34.930933333333336,0
2007-11-22,32.2063,241.5650486111111,5.65625,2867.0,297.0,9001.0,3,11,0,32.11150000000001,29.197266666666668,0
2007-11-23,42.04363333333333,240.72236805555556,7.340694444444445,2168.0,6181.0,13685.0,4,11,0,34.482400000000005,32.2063,0
2007-11-24,31.6509,241.80274305555557,5.512638888888889,1573.0,4131.0,13451.0,5,11,1,35.30027777777778,42.04363333333333,0
2007-11-25,23.259966666666667,242.66115972222224,4.086666666666667,3556.0,279.0,5678.0,6,11,1,32.31816666666667,31.6509,0
2007-11-26,26.161933333333334,241.11649305555557,4.601388888888889,1088.0,288.0,8926.0,0,11,0,27.024266666666673,23.259966666666667,0
2007-11-27,46.68353333333334,241.32109722222222,8.15625,1063.0,11020.0,15111.0,1,11,0,32.03514444444445,26.161933333333334,0
2007-11-28,27.415666666666667,242.89480555555556,4.775555555555556,1182.0,769.0,7810.0,2,11,0,33.42037777777778,46.68353333333334,0
2007-11-29,28.653833333333335,242.73104239054896,5.018485059068798,2031.0,283.0,8818.0,3,11,0,34.25101111111112,27.415666666666667,0
2007-11-30,38.86213333333333,243.48774999999998,6.757222222222222,0.0,7941.0,13601.0,4,11,0,31.643877777777785,28.653833333333335,0
2007-12-01,52.24903333333334,240.2660833333333,9.191527777777777,9356.0,353.0,17847.0,5,12,1,39.921666666666674,38.86213333333333,0
2007-12-02,49.10313333333333,240.73000694444445,8.618611111111111,2090.0,6915.0,10636.0,6,12,1,46.7381,52.24903333333334,0
2007-12-03,29.36766666666667,241.07959027777775,5.165555555555556,1141.0,299.0,10428.0,0,12,0,43.57327777777778,49.10313333333333,0
2007-12-04,34.4606,241.53597916666666,6.045138888888889,1012.0,5828.0,8561.0,1,12,0,37.643800000000006,29.36766666666667,0
2007-12-05,35.885333333333335,241.22788194444445,6.348194444444444,3422.0,295.0,10919.0,2,12,0,33.23786666666667,34.4606,0
2007-12-06,41.46556666666667,239.7100972222222,7.337916666666667,4751.0,318.0,11908.0,3,12,0,37.270500000000006,35.885333333333335,0
2007-12-07,29.4836,240.6710486111111,5.157916666666666,459.0,3710.0,10263.0,4,12,0,35.61150000000001,41.46556666666667,0
2007-12-08,36.89006666666667,239.55993055555555,6.508055555555556,1133.0,2354.0,12283.0,5,12,1,35.94641111111112,29.4836,0
2007-12-09,37.909733333333335,239.9150763888889,6.701527777777779,4176.0,2428.0,8728.0,6,12,1,34.76113333333334,36.89006666666667,0
2007-12-10,29.312566666666665,241.90383333333335,5.174583333333333,1102.0,278.0,8281.0,0,12,0,34.70412222222223,37.909733333333335,0
2007-12-11,38.4184,241.4602361111111,6.7122222222222225,1050.0,3817.0,12740.0,1,12,0,35.21356666666667,29.312566666666665,0
2007-12-12,26.4677,242.47632638888888,4.591111111111111,1152.0,254.0,7759.0,2,12,0,31.399555555555555,38.4184,0
2007-12-13,30.795766666666665,241.82734027777778,5.419583333333334,1103.0,1448.0,8911.0,3,12,0,31.89395555555556,26.4677,0
2007-12-14,32.913466666666665,241.9859236111111,5.757777777777778,980.0,3849.0,12941.0,4,12,0,30.058977777777784,30.795766666666665,0
2007-12-15,45.6146,241.28064583333332,7.98,1706.0,3687.0,14313.0,5,12,1,36.44127777777778,32.913466666666665,0
2007-12-16,46.036966666666665,242.6849861111111,7.992222222222222,3410.0,2281.0,12929.0,6,12,1,41.52167777777778,45.6146,0
2007-12-17,29.9511,242.62575399583045,5.189437109103545,1636.0,243.0,10567.0,0,12,0,40.534222222222226,46.036966666666665,0
2007-12-18,43.7199,242.93998611111112,7.602083333333334,1123.0,5810.0,11093.0,1,12,0,39.90265555555556,29.9511,0
2007-12-19,36.60086666666667,242.70109722222224,6.334444444444444,1233.0,2658.0,11679.0,2,12,0,36.757288888888894,43.7199,0
2007-12-20,32.49596666666667,243.16793750000002,5.613333333333333,1859.0,276.0,13592.0,3,12,0,37.60557777777779,36.60086666666667,0
2007-12-21,33.04293333333333,242.88163194444445,5.713749999999999,1191.0,200.0,12251.0,4,12,0,34.04658888888889,32.49596666666667,0
2007-12-22,43.52106666666667,242.14553472222224,7.593472222222222,3819.0,4550.0,12673.0,5,12,1,36.35332222222223,33.04293333333333,0
2007-12-23,40.1508,242.5579375,6.982777777777779,1971.0,3091.0,11962.0,6,12,1,38.90493333333334,43.52106666666667,0
2007-12-24,37.6308,242.6504236111111,6.549722222222223,2985.0,2316.0,14350.0,0,12,0,40.434222222222225,40.1508,0
2007-12-25,44.916133333333335,242.98086805555556,7.790972222222222,4588.0,3368.0,9084.0,1,12,0,40.89924444444444,37.6308,1
2007-12-26,43.004666666666665,242.39239583333332,7.426111111111111,1109.0,2773.0,9480.0,2,12,0,41.85053333333334,44.916133333333335,0
2007-12-27,42.2033,242.1116111111111,7.395833333333333,4122.0,1490.0,7960.0,3,12,0,43.37470000000001,43.004666666666665,0
2007-12-28,51.8842,242.28447916666667,9.030555555555555,1980.0,8554.0,15823.0,4,12,0,45.697388888888895,42.2033,0
2007-12-29,54.9826,240.55066666666667,9.56,4836.0,2434.0,14906.0,5,12,1,49.69003333333333,51.8842,0
2007-12-30,42.6486,242.0991736111111,7.465694444444445,3595.0,3597.0,13485.0,6,12,1,49.838466666666676,54.9826,0
2007-12-31,36.942366666666665,241.09479166666668,6.455,0.0,3457.0,14071.0,0,12,0,44.85785555555557,42.6486,0
2008-01-01,45.99563333333333,241.0366736111111,7.978611111111111,2461.0,2739.0,12355.0,1,1,0,41.86220000000001,36.942366666666665,1
2008-01-02,27.401766666666667,242.41745138888888,4.770416666666667,0.0,3094.0,8987.0,2,1,0,36.77992222222223,45.99563333333333,0
2008-01-03,25.168466666666667,243.0774583333333,4.401666666666666,1130.0,846.0,6671.0,3,1,0,32.85528888888889,27.401766666666667,0
2008-01-04,38.19753333333333,241.27338194444442,6.715138888888888,1241.0,5326.0,11752.0,4,1,0,30.255922222222228,25.168466666666667,0
2008-01-05,36.38746666666667,238.82294444444443,6.446805555555556,2113.0,286.0,14591.0,5,1,1,33.25115555555556,38.19753333333333,0
2008-01-06,30.419733333333333,239.40729166666668,5.390138888888889,1966.0,2445.0,7824.0,6,1,1,35.00157777777778,36.38746666666667,0
2008-01-07,28.263566666666666,240.74393750000002,4.915277777777778,1288.0,282.0,10294.0,0,1,0,31.690255555555563,30.419733333333333,0
2008-01-08,34.05916666666667,240.82180555555558,5.99,2197.0,3511.0,9793.0,1,1,0,30.914155555555563,28.263566666666666,0
2008-01-09,29.807333333333332,241.2586388888889,5.231944444444444,1162.0,284.0,8963.0,2,1,0,30.710022222222232,34.05916666666667,0
2008-01-10,31.567933333333333,240.80713888888891,5.5945833333333335,1307.0,285.0,9992.0,3,1,0,31.811477777777785,29.807333333333332,0
2008-01-11,28.4303,240.41004861111108,4.963472222222222,1261.0,290.0,7997.0,4,1,0,29.9351888888889,31.567933333333333,0
2008-01-12,47.8568,239.96018055555552,8.523888888888889,5594.0,2621.0,11116.0,5,1,1,35.95167777777778,28.4303,0
2008-01-13,48.0276,239.75119527449615,8.449339819318972,6505.0,340.0,9362.0,6,1,1,41.438233333333336,47.8568,0
2008-01-14,33.748866666666665,240.29900694444444,6.014583333333333,5918.0,339.0,9738.0,0,1,0,43.211088888888895,48.0276,0
2008-01-15,44.781866666666666,240.7094861111111,7.891249999999999,782.0,6883.0,14512.0,1,1,0,42.186111111111124,33.748866666666665,0
2008-01-16,35.59753333333333,240.42214583333333,6.319583333333334,1162.0,3430.0,9391.0,2,1,0,38.042755555555566,44.781866666666666,0
2008-01-17,26.2047,241.62799305555555,4.6450000000000005,1007.0,350.0,8657.0,3,1,0,35.52803333333334,35.59753333333333,0
2008-01-18,36.4498,239.93293055555554,6.432222222222222,1034.0,846.0,14983.0,4,1,0,32.75067777777779,26.2047,0
2008-01-19,33.0051,239.60592361111114,5.828888888888889,2521.0,6054.0,8015.0,5,1,1,31.886533333333343,36.4498,0
2008-01-20,29.006133333333334,239.94454166666668,5.148888888888889,1775.0,380.0,4940.0,6,1,1,32.82034444444445,33.0051,0
2008-01-21,30.9833,239.56475,5.519027777777778,0.0,376.0,10447.0,0,1,0,30.998177777777787,29.006133333333334,0
2008-01-22,38.7503,240.09477777777778,6.92875,4670.0,7640.0,7552.0,1,1,0,32.91324444444445,30.9833,0
2008-01-23,31.3718,240.90704861111112,5.520277777777777,1116.0,387.0,13359.0,2,1,0,33.70180000000001,38.7503,0
2008-01-24,27.417033333333332,240.77922916666668,4.887916666666667,1107.0,320.0,5935.0,3,1,0,32.51304444444445,31.3718,0
2008-01-25,37.330933333333334,240.70544444444445,6.544027777777777,0.0,2421.0,11409.0,4,1,0,32.03992222222223,27.417033333333332,0
2008-01-26,47.2498,239.76020833333334,8.366666666666667,4925.0,311.0,15606.0,5,1,1,37.33258888888889,37.330933333333334,0
2008-01-27,39.6961,241.3036736111111,6.984861111111112,3725.0,3818.0,7367.0,6,1,1,41.425611111111124,47.2498,0
2008-01-28,38.46993333333333,240.46677777777776,6.769583333333334,1142.0,280.0,12792.0,0,1,0,41.80527777777778,39.6961,0
2008-01-29,44.6004,240.62310416666668,7.8422222222222215,1487.0,6199.0,11077.0,1,1,0,40.922144444444456,38.46993333333333,0
2008-01-30,27.3441,241.61465277777776,4.826388888888889,0.0,261.0,7261.0,2,1,0,36.80481111111112,44.6004,0
2008-01-31,32.56536666666667,241.88574999999997,5.793333333333333,1165.0,267.0,9437.0,3,1,0,34.83662222222224,27.3441,0
2008-02-01,25.57753333333333,240.36027083333332,4.5176388888888885,336.0,280.0,7241.0,4,2,0,28.49566666666668,32.56536666666667,0
2008-02-02,48.9339,240.29051424600416,8.649478804725504,6247.0,2764.0,15188.0,5,2,1,35.692266666666676,25.57753333333333,0
2008-02-03,34.7428,240.34072222222224,6.135694444444444,2319.0,4435.0,8452.0,6,2,1,36.41807777777779,48.9339,0
2008-02-04,27.135633333333335,240.25520833333334,4.777222222222222,1161.0,252.0,9531.0,0,2,0,36.93744444444445,34.7428,0
2008-02-05,41.2076,240.97691666666668,7.2105555555555565,1098.0,7803.0,13717.0,1,2,0,34.36201111111112,27.135633333333335,0
